,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/MPSU/APS.git,2023-09-07 14:07:12+00:00,Методические материалы по разработке процессора архитектуры RISC-V,26,MPSU/APS,688517841,SystemVerilog,APS,94452,84,2024-04-08 02:19:47+00:00,"['fpga', 'riscv', 'systemverilog']",https://api.github.com/licenses/cc-by-sa-4.0
1,https://github.com/harbaum/MiSTeryNano.git,2023-09-25 17:13:21+00:00,Atari STE MiSTery core for the Tang Nano 20k FPGA,10,harbaum/MiSTeryNano,696403831,SystemVerilog,MiSTeryNano,9776,68,2024-04-10 07:47:07+00:00,"['atari-st', 'fpga', 'mist', 'tang-nano']",None
2,https://github.com/yuri-panchul/systemverilog-homework.git,2023-09-25 15:42:56+00:00,SystemVerilog language-oriented exercises,37,yuri-panchul/systemverilog-homework,696364655,SystemVerilog,systemverilog-homework,5074,20,2024-03-24 16:10:12+00:00,[],https://api.github.com/licenses/mit
3,https://github.com/Reservoir-In-Processor/rip-cpu.git,2023-09-20 09:19:11+00:00,"""Reservoir in Processor"" implemented in SystemVerilog based on RISC-V ISA",0,Reservoir-In-Processor/rip-cpu,694071512,SystemVerilog,rip-cpu,252,7,2024-02-25 07:42:37+00:00,[],https://api.github.com/licenses/apache-2.0
4,https://github.com/accelr-net/udma_uart_vip.git,2023-09-06 03:59:02+00:00,VIP and simulation scripts for PULP's UDMA UART module,1,accelr-net/udma_uart_vip,687812540,SystemVerilog,udma_uart_vip,8704,6,2024-01-27 18:21:00+00:00,[],https://api.github.com/licenses/apache-2.0
5,https://github.com/TRILLER599/cnn_base_fpga.git,2023-09-19 11:25:42+00:00,,1,TRILLER599/cnn_base_fpga,693613610,SystemVerilog,cnn_base_fpga,11292,6,2024-02-15 06:46:25+00:00,[],https://api.github.com/licenses/mit
6,https://github.com/JoyenBenitto/Quark-V.git,2023-09-28 03:31:55+00:00,Quark is a single cycle RISC-V [RV32I] processor synthesised using SystemVerilog.,1,JoyenBenitto/Quark-V,697583403,SystemVerilog,Quark-V,199,4,2023-10-04 14:13:57+00:00,"['risc-v', 'riscv32', 'single-cycle-processor', 'systemverilog']",https://api.github.com/licenses/bsd-3-clause
7,https://github.com/Kholoud-Ebrahim/UART_Protocol.git,2023-09-03 12:48:15+00:00,Functional Verification of UART Protocol using UVM methodology. A Serial Inter System Communication Peripheral Protocol.,0,Kholoud-Ebrahim/UART_Protocol,686632372,SystemVerilog,UART_Protocol,513,4,2023-12-26 01:19:27+00:00,[],None
8,https://github.com/JakodYuan/SVK-AMBA-VIP.git,2023-09-03 07:46:31+00:00,"Simple AMBA VIP, Include axi/ahb/apb",0,JakodYuan/SVK-AMBA-VIP,686560928,SystemVerilog,SVK-AMBA-VIP,14344,4,2024-01-25 07:12:08+00:00,[],https://api.github.com/licenses/mit
9,https://github.com/wakuto/our_first_cpu.git,2023-09-03 14:53:04+00:00,みんなでわいわいディジタル回路設計とコンピュータアーキテクチャのCPUを自作するリポジトリ,0,wakuto/our_first_cpu,686665530,SystemVerilog,our_first_cpu,156,3,2023-11-28 02:29:51+00:00,[],None
