,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/racerxdl/riskow.git,2020-12-18 01:53:38+00:00,Learning how to make a RISC-V ,8,racerxdl/riskow,322460500,Verilog,riskow,190,127,2024-03-26 13:58:58+00:00,"['fpga', 'learning-exercise', 'open-core', 'opencore', 'risc-v', 'verilog', 'riskow']",https://api.github.com/licenses/apache-2.0
1,https://github.com/abdelazeem201/Systolic-array-implementation-in-RTL-for-TPU.git,2021-01-07 17:33:58+00:00,IC implementation of Systolic Array for TPU,21,abdelazeem201/Systolic-array-implementation-in-RTL-for-TPU,327681879,Verilog,Systolic-array-implementation-in-RTL-for-TPU,17789,97,2024-04-02 16:55:43+00:00,"['asic', 'asic-design', 'asic-verification', 'fpga', 'rtl', 'verilog']",https://api.github.com/licenses/mit
2,https://github.com/simbricks/simbricks.git,2021-01-07 13:45:41+00:00,Main Repository for the SimBricks Modular Full-System Simulation Framework.,18,simbricks/simbricks,327624432,Verilog,simbricks,6418,71,2024-04-01 15:07:09+00:00,[],https://api.github.com/licenses/mit
3,https://github.com/WangXuan95/FPGA-RMII-SMII.git,2021-01-13 03:59:37+00:00,An FPGA-based MII to RMII & SMII converter to connect 100M ethernet PHY chip such as LAN8720 or KSZ8041TLI-S. 基于FPGA的MII转RMII和MII转SMII，用来连接LAN8720、KSZ8041TLI-S等百兆以太网PHY芯片。,16,WangXuan95/FPGA-RMII-SMII,329188560,Verilog,FPGA-RMII-SMII,308,64,2024-03-23 17:12:27+00:00,"['fpga', 'verilog', 'rtl', 'ethernet', '100m-ethernet', 'mii', 'rmii', 'smii', 'phy', 'ethernet-phy']",https://api.github.com/licenses/gpl-3.0
4,https://github.com/Daniel-GGB/My-Digital-IC-Library.git,2021-01-15 09:13:02+00:00,我的数字IC厂库：Verilog HDL; System Vreilog; UVM; ModelSim; Quartus II;,19,Daniel-GGB/My-Digital-IC-Library,329862975,Verilog,My-Digital-IC-Library,46738,50,2024-04-12 13:36:15+00:00,[],None
5,https://github.com/cjhonlyone/ADC-lvds.git,2021-01-10 14:18:12+00:00,"Xilinx FPGA, ADC344X, AD9252, 14x 12x Serdes, LVDS",14,cjhonlyone/ADC-lvds,328400076,Verilog,ADC-lvds,119,40,2024-03-28 05:49:10+00:00,[],https://api.github.com/licenses/gpl-3.0
6,https://github.com/DinoMax00/TJ-FPGA_MP3.git,2021-01-19 03:02:26+00:00,同济大学数字逻辑课程期末大作业,3,DinoMax00/TJ-FPGA_MP3,330848117,Verilog,TJ-FPGA_MP3,15,34,2024-04-05 03:58:37+00:00,[],https://api.github.com/licenses/mit
7,https://github.com/rave1sking/single_cycle_RISCV_CPU_Design-32bit.git,2020-12-23 11:00:08+00:00,Verilog实现单周期非流水线32位RISCV指令集（45条）CPU,3,rave1sking/single_cycle_RISCV_CPU_Design-32bit,323878345,Verilog,single_cycle_RISCV_CPU_Design-32bit,5287,32,2024-03-28 14:17:27+00:00,[],None
8,https://github.com/mbattyani/sub-25-ns-nasdaq-itch-fpga-parser.git,2021-01-16 19:54:28+00:00,,4,mbattyani/sub-25-ns-nasdaq-itch-fpga-parser,330244730,Verilog,sub-25-ns-nasdaq-itch-fpga-parser,208,30,2024-04-06 22:43:49+00:00,[],https://api.github.com/licenses/gpl-3.0
9,https://github.com/sudhamshu091/Single-Cycle-Risc-Processor-32-bit-Verilog.git,2021-01-07 16:49:31+00:00,Single Cycle RISC MIPS Processor,2,sudhamshu091/Single-Cycle-Risc-Processor-32-bit-Verilog,327671545,Verilog,Single-Cycle-Risc-Processor-32-bit-Verilog,584,25,2024-02-28 10:22:23+00:00,"['verilog', 'risc-processor', 'verilog-project', 'risc-v', 'risc']",None
