,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/raulbehl/100DaysOfRTL.git,2022-06-12 06:50:06+00:00,100 Days of RTL,89,raulbehl/100DaysOfRTL,502541091,SystemVerilog,100DaysOfRTL,180,293,2024-04-12 04:04:46+00:00,[],None
1,https://github.com/nand2mario/nestang.git,2022-09-15 03:24:34+00:00,"NESTang is an FPGA Nintendo Entertainment System implemented with Sipeed Tang Primer 25K, Nano 20K and Primer 20K boards",29,nand2mario/nestang,536848750,SystemVerilog,nestang,9983,290,2024-04-07 16:52:18+00:00,"['nes', 'fpga']",https://api.github.com/licenses/gpl-3.0
2,https://github.com/apfelaudio/eurorack-pmod.git,2022-06-18 17:17:54+00:00,Hardware and gateware for getting started in FPGA-based audio synthesis with open source tools.,7,apfelaudio/eurorack-pmod,504905833,SystemVerilog,eurorack-pmod,21829,158,2024-04-01 10:15:26+00:00,"['electronics', 'eurorack', 'fpga', 'hardware', 'modular-synthesizers', 'cocotb', 'kicad', 'synthesizer', 'verilog', 'yosys', 'pmod']",
3,https://github.com/agg23/analogue-pocket-utils.git,2022-09-03 19:29:30+00:00,Collection of IP and information on how to develop for openFPGA and Analogue Pocket,3,agg23/analogue-pocket-utils,532355474,SystemVerilog,analogue-pocket-utils,56,104,2024-04-12 02:35:12+00:00,"['analogue-pocket', 'fpga', 'openfpga', 'hacktoberfest']",https://api.github.com/licenses/mit
4,https://github.com/pulp-platform/cheshire.git,2022-09-01 07:39:26+00:00,A minimal Linux-capable 64-bit RISC-V SoC built around CVA6,27,pulp-platform/cheshire,531413954,SystemVerilog,cheshire,30578,99,2024-04-09 04:45:06+00:00,"['fpga', 'riscv', 'rtl-design', 'simulation', 'systemverilog', 'asic']",
5,https://github.com/mathis-s/SoomRV.git,2022-09-10 22:24:55+00:00,A simple superscalar out of order RISC-V (micro)processor,6,mathis-s/SoomRV,535133158,SystemVerilog,SoomRV,2550,94,2024-04-09 04:50:08+00:00,['risc-v'],https://api.github.com/licenses/mit
6,https://github.com/lizhirui/AXI-SDCard-High-Speed-Controller.git,2022-08-27 10:58:20+00:00,A SDCard Controller Based AXI4 Bus with SDIO 4-wire 50MHz Mode(Max Rate 23MB/s),14,lizhirui/AXI-SDCard-High-Speed-Controller,529559093,SystemVerilog,AXI-SDCard-High-Speed-Controller,234,93,2024-04-12 01:30:34+00:00,[],https://api.github.com/licenses/apache-2.0
7,https://github.com/WangXuan95/FPGA-SATA-HBA.git,2022-08-15 12:59:51+00:00,A SATA host (HBA) core based on Xilinx FPGA with GTH to read/write hard disk. 一个基于Xilinx FPGA中的GTH的SATA host控制器，用来读写硬盘。,19,WangXuan95/FPGA-SATA-HBA,524988427,SystemVerilog,FPGA-SATA-HBA,5304,68,2024-04-03 03:30:25+00:00,"['fpga', 'sata', 'sata-controller', 'systemverilog', 'verilog', 'sata-core', 'sata-hba', 'sata-hba-controller', 'sata-hba-core', 'virtex-7']",https://api.github.com/licenses/gpl-3.0
8,https://github.com/pulp-platform/iDMA.git,2022-07-26 12:25:38+00:00,"A modular, parametrizable, and highly flexible Data Movement Accelerator (DMA)",19,pulp-platform/iDMA,518051260,SystemVerilog,iDMA,6215,60,2024-04-11 11:35:07+00:00,[],
9,https://github.com/lowRISC/muntjac.git,2022-06-10 15:33:30+00:00,64-bit multicore RISC-V processor,4,lowRISC/muntjac,502094220,SystemVerilog,muntjac,963,55,2024-04-09 05:04:09+00:00,[],https://api.github.com/licenses/apache-2.0
10,https://github.com/mbits-mirafra/SystemVerilogCourse.git,2022-06-30 10:39:02+00:00,This is a detailed SystemVerilog course ,23,mbits-mirafra/SystemVerilogCourse,509037539,SystemVerilog,SystemVerilogCourse,18405,54,2024-04-09 05:03:07+00:00,[],None
