,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/hankshyu/ICLab-2023.git,2023-03-18 14:13:39+00:00,Spring 2023 NYCU (prev. NCTU) Integrated Circuit Design Laboratory (ICLab),4,hankshyu/ICLab-2023,615730581,Verilog,ICLab-2023,199087,49,2024-04-09 04:49:07+00:00,"['ic-design', 'verilog', 'integrated-circuits']",None
1,https://github.com/mcleod-ideafix/divtiesus.git,2023-03-19 15:27:17+00:00,"DivTIESUS is a SD/MMC interface for the ZX Spectrum, compatible with ESXDOS. It is not a clone of Mario Pratto's DivMMC.",8,mcleod-ideafix/divtiesus,616089488,Verilog,divtiesus,1819,27,2024-03-08 18:15:13+00:00,[],https://api.github.com/licenses/gpl-3.0
2,https://github.com/ekb0412/100DaysofRTL.git,2023-03-26 09:48:29+00:00,"""100 days of RTL"" is a personal project to learn Verilog HDL RTL design in 100 days, using Xilinx Vivado",7,ekb0412/100DaysofRTL,619108844,Verilog,100DaysofRTL,12617,26,2024-04-09 18:43:35+00:00,"['digital-system-design', 'asic', 'fpga', 'xilinx-vivado', 'verilog-hdl', 'vlsi-design']",https://api.github.com/licenses/apache-2.0
3,https://github.com/openasic-org/xk264.git,2023-03-22 04:32:57+00:00,xk264：AVC/H.264 Video Encoder IP Core (RTL),7,openasic-org/xk264,617290988,Verilog,xk264,891,22,2024-04-09 06:19:43+00:00,"['encoder', 'ip', 'rtl', 'video']",None
4,https://github.com/fivexxxxx/image_processing.git,2023-03-16 06:22:15+00:00,FPGA图像处理-- 车牌定位，包括二值化，腐蚀，膨胀，sobel边缘检测，水平投影和垂直投影等,2,fivexxxxx/image_processing,614703657,Verilog,image_processing,19075,21,2024-04-02 06:19:52+00:00,[],None
5,https://github.com/merldsu/SAP_FPU.git,2023-03-15 05:39:30+00:00,This repository contains the Simple As Possible Floating Point Unit design based on the IEEE-754 Standard.,4,merldsu/SAP_FPU,614207440,Verilog,SAP_FPU,4296,15,2024-03-11 08:48:42+00:00,[],https://api.github.com/licenses/apache-2.0
6,https://github.com/OlegMishin/A500_8MB_ide2.git,2023-03-12 15:21:39+00:00,8MB FastRAM and  BSC-AT-Bus IDE controller for Amiga 500,0,OlegMishin/A500_8MB_ide2,612988751,Verilog,A500_8MB_ide2,2469,14,2024-03-18 09:47:03+00:00,[],https://api.github.com/licenses/gpl-3.0
7,https://github.com/TinyTapeout/tinytapeout-03.git,2023-03-14 19:04:23+00:00,,5,TinyTapeout/tinytapeout-03,614036932,Verilog,tinytapeout-03,616284,12,2024-03-23 15:29:54+00:00,[],https://api.github.com/licenses/apache-2.0
8,https://github.com/jhdjames37/RISC-V-CPU-simple.git,2023-03-11 06:19:06+00:00,清华大学《计算机组成原理》大实验——五级流水线 RISC-V 处理器。「奋战三星期，造台计算机」,1,jhdjames37/RISC-V-CPU-simple,612505188,Verilog,RISC-V-CPU-simple,1027,11,2024-03-15 06:32:34+00:00,[],None
9,https://github.com/mbaykenar/computer-architecture.git,2023-03-21 10:34:34+00:00,"This course is given in ERCIYES UNIVERSITY for Spring 2022-2023 semester as a fourth grade lecture. You can find lecture notes, RISC-V assembly codes and Verilog codes related to the course",3,mbaykenar/computer-architecture,616910774,Verilog,computer-architecture,27631,10,2024-04-09 04:43:57+00:00,[],https://api.github.com/licenses/apache-2.0
10,https://github.com/mostafa-elgendy22/PrUcess.git,2023-03-22 17:18:00+00:00,"PrUcess is a low-power multi-clock configurable digital processing system that executes commands (unsigned arithmetic operations, logical operations, register file read & write operations) which are received from an external source through UART receiver module and it transmits the commands' results through the UART transmitter module.",0,mostafa-elgendy22/PrUcess,617578699,Verilog,PrUcess,63983,8,2024-01-20 19:41:53+00:00,"['asic-design', 'verilog', 'dft', 'formal-verification', 'physical-design', 'synchronizer', 'synthesis', 'uart-protocol']",https://api.github.com/licenses/mit
11,https://github.com/lightside-instruments/gpib4pi.git,2023-03-09 22:15:30+00:00,,0,lightside-instruments/gpib4pi,611954038,Verilog,gpib4pi,330,8,2024-04-11 02:22:26+00:00,[],
12,https://github.com/ZipCPU/wbsata.git,2023-03-20 12:08:00+00:00,Wishbone SATA Controller,0,ZipCPU/wbsata,616446696,Verilog,wbsata,219,7,2023-06-27 01:50:03+00:00,[],https://api.github.com/licenses/gpl-3.0
13,https://github.com/merldsu/RISCV_Single_Cycle_Core.git,2023-03-25 04:27:48+00:00,This repository contains the design files of RISC-V Single Cycle Core,2,merldsu/RISCV_Single_Cycle_Core,618695027,Verilog,RISCV_Single_Cycle_Core,731,6,2024-03-25 17:21:03+00:00,[],https://api.github.com/licenses/apache-2.0
14,https://github.com/antongale/arcade-exerion.git,2023-03-17 13:13:09+00:00,,0,antongale/arcade-exerion,615334344,Verilog,arcade-exerion,7957,6,2023-09-29 22:05:38+00:00,[],https://api.github.com/licenses/gpl-3.0
15,https://github.com/simoasnaghi/FPGA_PUF.git,2023-03-17 09:06:36+00:00,"This is a simple implementation of an Arbiter PUF made for an FPGA Artix-7. Project part of the course Embedded Systems, part of the Electronics Engineering Master course at Politecnico di Milano.",1,simoasnaghi/FPGA_PUF,615242674,Verilog,FPGA_PUF,1659,6,2024-03-27 01:58:25+00:00,[],https://api.github.com/licenses/gpl-3.0
16,https://github.com/ashok8367/verilog-mini_projects.git,2023-03-09 17:29:23+00:00,,1,ashok8367/verilog-mini_projects,611858307,Verilog,verilog-mini_projects,302,5,2024-04-04 04:26:14+00:00,[],None
17,https://github.com/DmitryZlobec/yrv-omdazz.git,2023-03-17 14:52:41+00:00,,2,DmitryZlobec/yrv-omdazz,615375945,Verilog,yrv-omdazz,123181,5,2023-12-11 09:39:08+00:00,[],https://api.github.com/licenses/apache-2.0
18,https://github.com/jyuwaaw/Digital_IC_Design.git,2023-03-24 16:22:13+00:00,"高级数字IC设计 For HUST IC major by Benji, Class of 2019",0,jyuwaaw/Digital_IC_Design,618513393,Verilog,Digital_IC_Design,170361,5,2024-02-22 12:50:32+00:00,[],None
19,https://github.com/zaun/BasicCPU.git,2023-03-26 01:53:37+00:00,Basic CPU that runs on Tang Nano 9K FPGA,0,zaun/BasicCPU,619011621,Verilog,BasicCPU,12,5,2024-01-03 11:38:49+00:00,[],None
20,https://github.com/ArvinDelavari/Digital-Circuits-Verilog.git,2023-03-15 18:01:43+00:00,Sample Verilog codes for digital circuits,1,ArvinDelavari/Digital-Circuits-Verilog,614502127,Verilog,Digital-Circuits-Verilog,24207,4,2023-09-29 06:39:55+00:00,"['computer-architecture', 'cpu', 'cpu-design', 'digital-design', 'digital-design-and-computer-organization', 'hardware-description-language', 'hdl', 'iverilog', 'risc-v', 'verilog', 'vscode']",https://api.github.com/licenses/gpl-3.0
21,https://github.com/santosh2407/Design-and-Analysis-of-SPI-Master-Salve-using-18nm-in-Qflow.git,2023-03-10 10:58:47+00:00,,0,santosh2407/Design-and-Analysis-of-SPI-Master-Salve-using-18nm-in-Qflow,612171608,Verilog,Design-and-Analysis-of-SPI-Master-Salve-using-18nm-in-Qflow,3232,4,2023-07-20 06:39:17+00:00,[],None
22,https://github.com/thuCGRA/2D-MeshNoC.git,2023-03-17 08:28:33+00:00,2D-Mesh NoC implementation developed by SpinalHDL,1,thuCGRA/2D-MeshNoC,615229300,Verilog,2D-MeshNoC,4359,4,2023-12-13 02:01:56+00:00,[],None
23,https://github.com/abdelazeem201/Microcontrollers-based-on-the-Arm-Cortex-M0.git,2023-03-19 14:09:30+00:00,This example design is based on the Arm Cortex-M System Design Kit (CMSDK) reference design.,1,abdelazeem201/Microcontrollers-based-on-the-Arm-Cortex-M0,616064004,Verilog,Microcontrollers-based-on-the-Arm-Cortex-M0,12249,3,2023-06-14 19:25:10+00:00,[],https://api.github.com/licenses/mit
24,https://github.com/wang-hanmo/SuBolt-CPU.git,2023-03-13 09:28:35+00:00,"2021年第五届""龙芯杯""全国大学生计算机系统能力大赛CPU设计赛西北工业大学一队参赛作品",1,wang-hanmo/SuBolt-CPU,613288816,Verilog,SuBolt-CPU,31532,3,2024-03-13 08:46:14+00:00,[],None
25,https://github.com/Weichi-Zhang/FPU.git,2023-03-22 13:55:10+00:00,集成Berkeley hardfloat的，可以直接用于RISC-V处理器单精度FPU实现的小模块,1,Weichi-Zhang/FPU,617488773,,FPU,96,3,2024-02-28 12:11:42+00:00,[],None
26,https://github.com/AmberHeart/Serial-debug-unit.git,2023-03-16 13:38:38+00:00,CPU算法竞赛班Lab2,0,AmberHeart/Serial-debug-unit,614869197,Verilog,Serial-debug-unit,2358,3,2024-04-01 04:55:07+00:00,[],None
27,https://github.com/Kaed3mi/2022-BUAA-CO.git,2023-03-21 08:51:53+00:00,北航计算机学院计算机组成原理实验,0,Kaed3mi/2022-BUAA-CO,616868752,Verilog,2022-BUAA-CO,19952,3,2023-11-30 00:03:27+00:00,[],None
28,https://github.com/djordje200179/Niski.git,2023-03-18 08:43:57+00:00,"System for Cyclone IV FPGA dev board that consist of RISC-V CPU, custom OS, DMA, controllers and drivers for peripherals.",0,djordje200179/Niski,615642174,Verilog,Niski,14384,3,2024-02-05 22:16:51+00:00,"['cyclone-iv', 'fpga', 'quartus', 'verification', 'verilog', 'systemverilog', 'kernel', 'os', 'risc-v', 'dma', 'watchdog']",None
29,https://github.com/abarajithan11/systolic-transformer.git,2023-03-10 05:29:29+00:00,,0,abarajithan11/systolic-transformer,612059462,Verilog,systolic-transformer,588033,2,2023-08-23 00:31:23+00:00,[],None
30,https://github.com/RaviKumarKorada217/Sequence-detectors.git,2023-03-12 09:33:06+00:00,,0,RaviKumarKorada217/Sequence-detectors,612888417,Verilog,Sequence-detectors,1294,2,2023-11-05 10:23:42+00:00,[],None
