,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/analogdevicesinc/hdl.git,2014-02-20 20:49:14+00:00,HDL libraries and projects,1458,analogdevicesinc/hdl,17035121,Verilog,hdl,32328,1361,2024-04-08 02:23:31+00:00,"['analog-devices', 'hdl', 'jesd204b', 'verilog', 'fpga', 'hacktoberfest']",
1,https://github.com/alexforencich/verilog-i2c.git,2014-05-05 08:49:01+00:00,Verilog I2C interface for FPGA implementation,158,alexforencich/verilog-i2c,19449788,Verilog,verilog-i2c,130,460,2024-04-08 14:17:28+00:00,[],https://api.github.com/licenses/mit
2,https://github.com/dawsonjon/fpu.git,2013-12-07 16:16:44+00:00,synthesiseable ieee 754 floating point library in verilog ,133,dawsonjon/fpu,15008590,Verilog,fpu,102,459,2024-04-11 20:24:41+00:00,[],https://api.github.com/licenses/mit
3,https://github.com/secworks/aes.git,2014-02-21 12:36:46+00:00,Verilog implementation of the symmetric block cipher AES (Advanced Encryption Standard) as specified in NIST FIPS 197. This implementation supports 128 and 256 bit keys.,117,secworks/aes,17055791,Verilog,aes,1057,305,2024-04-11 01:50:06+00:00,"['aes', 'encryption', 'asic', 'fpga', 'block-cipher']",https://api.github.com/licenses/bsd-2-clause
4,https://github.com/secworks/sha256.git,2013-12-21 16:18:17+00:00,Hardware implementation of the SHA-256 cryptographic hash function,88,secworks/sha256,15361741,Verilog,sha256,356,298,2024-04-05 12:55:12+00:00,[],https://api.github.com/licenses/bsd-2-clause
5,https://github.com/zhemao/ez8.git,2014-02-16 20:45:26+00:00,The Easy 8-bit Processor,20,zhemao/ez8,16893783,OCaml,ez8,394,180,2024-03-02 16:54:05+00:00,[],
6,https://github.com/strigeus/fpganes.git,2014-01-03 20:18:02+00:00,NES in Verilog,58,strigeus/fpganes,15618617,Verilog,fpganes,224,177,2024-04-01 12:07:02+00:00,[],https://api.github.com/licenses/gpl-3.0
7,https://github.com/mczerski/SD-card-controller.git,2013-08-31 16:20:17+00:00,WISHBONE SD Card Controller IP Core,49,mczerski/SD-card-controller,12508092,Verilog,SD-card-controller,3626,110,2024-03-23 07:02:41+00:00,[],None
8,https://github.com/russdill/bch_verilog.git,2014-03-31 11:09:54+00:00,Verilog based BCH encoder/decoder,41,russdill/bch_verilog,18290456,Verilog,bch_verilog,273,94,2024-04-10 09:06:39+00:00,[],
9,https://github.com/gardners/c65gs.git,2013-12-20 00:08:13+00:00,FPGA-based C64 Accelerator / C65 like computer,23,gardners/c65gs,15326022,Verilog,c65gs,12427,83,2024-03-11 20:54:10+00:00,[],None
10,https://github.com/secworks/trng.git,2014-03-05 21:02:28+00:00,True Random Number Generator core implemented in Verilog.,16,secworks/trng,17455193,Verilog,trng,374,70,2024-03-25 05:54:10+00:00,[],https://api.github.com/licenses/bsd-2-clause
11,https://github.com/cebarnes/cordic.git,2013-12-20 03:50:41+00:00,An implementation of the CORDIC algorithm in Verilog.,34,cebarnes/cordic,15329370,Verilog,cordic,240,66,2024-04-07 14:46:34+00:00,[],None
12,https://github.com/grantae/mips32r1_xum.git,2013-10-16 16:19:09+00:00,A 32-bit MIPS processor which aims for conformance to the MIPS32 Release 1 ISA. This is a bare-metal CPU with no virtual memory. (Old University of Utah XUM archive),34,grantae/mips32r1_xum,13624286,Verilog,mips32r1_xum,133916,56,2024-02-22 01:15:32+00:00,[],None
13,https://github.com/suntodai/FPGA_image_processing.git,2014-03-08 14:49:22+00:00,"Image capture, image filtering and image display (VGA) : picture in picture, edge detection, gray image and smooth image",35,suntodai/FPGA_image_processing,17543897,Verilog,FPGA_image_processing,632,54,2024-01-21 02:01:36+00:00,[],None
14,https://github.com/bikerglen/beagle.git,2014-02-11 15:53:39+00:00,"BeagleBone HW, SW, & FPGA Development",28,bikerglen/beagle,16735964,Verilog,beagle,2740,52,2023-07-21 08:11:25+00:00,[],None
15,https://github.com/secworks/sha1.git,2014-01-29 19:25:22+00:00,Verilog implementation of the SHA-1 cryptgraphic hash function,18,secworks/sha1,16355710,Verilog,sha1,489,52,2023-10-30 15:15:45+00:00,[],https://api.github.com/licenses/bsd-2-clause
16,https://github.com/embmicro/mojo-base-project.git,2014-02-20 16:49:25+00:00,This is the base project for the Mojo. It should be used as the starting point for all projects.,34,embmicro/mojo-base-project,17027731,Verilog,mojo-base-project,188,50,2024-03-19 03:52:21+00:00,[],https://api.github.com/licenses/mit
17,https://github.com/YosysHQ/yosys-bigsim.git,2013-11-16 22:36:40+00:00,A collection of big designs to run post-synthesis simulations with yosys,16,YosysHQ/yosys-bigsim,14456697,Verilog,yosys-bigsim,756,46,2024-03-09 16:36:08+00:00,[],None
