,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/projf/projf-explore.git,2020-04-25 10:21:33+00:00,Project F brings FPGAs to life with exciting open-source designs you can build on.,50,projf/projf-explore,258746878,SystemVerilog,projf-explore,3157,497,2024-04-04 08:51:44+00:00,"['fpga', 'graphics-hardware', 'oshw', 'verilog']",https://api.github.com/licenses/mit
1,https://github.com/openhwgroup/core-v-mcu.git,2020-06-25 01:14:03+00:00,"This is the CORE-V MCU project, hosting CORE-V's embedded-class cores.",52,openhwgroup/core-v-mcu,274802727,SystemVerilog,core-v-mcu,35898,156,2024-04-08 04:19:51+00:00,"['microcontroller', 'systemverilog', 'openhwgroup', 'riscv']",
2,https://github.com/aignacio/ravenoc.git,2020-03-14 23:41:42+00:00,RaveNoC is a configurable HDL NoC (Network-On-Chip) suitable for MPSoCs and different MP applications,26,aignacio/ravenoc,247370601,SystemVerilog,ravenoc,2379,121,2024-04-04 15:29:19+00:00,"['noc', 'network-on-chip', 'axi4', 'router', 'flits', 'virtual-channels', 'mpsoc']",https://api.github.com/licenses/mit
3,https://github.com/Verdvana/AXI4_Interconnect.git,2020-03-15 11:29:33+00:00,AXI总线连接器,17,Verdvana/AXI4_Interconnect,247453264,SystemVerilog,AXI4_Interconnect,5449,73,2024-04-07 09:50:06+00:00,[],None
4,https://github.com/hdl-util/mipi-csi-2.git,2020-03-17 18:15:31+00:00,Capture images/video from a Raspberry Pi Camera (MIPI CSI-2) with an FPGA,13,hdl-util/mipi-csi-2,248041702,SystemVerilog,mipi-csi-2,51,59,2024-04-04 23:01:51+00:00,[],
5,https://github.com/crossroadsfpga/enso.git,2020-03-18 17:41:54+00:00,Ensō is a high-performance streaming interface for NIC-application communication.,3,crossroadsfpga/enso,248301431,SystemVerilog,enso,3966,59,2024-04-13 18:56:41+00:00,"['fpga', 'networking', 'nic']",https://api.github.com/licenses/bsd-3-clause-clear
6,https://github.com/chipsalliance/uvm-verilator.git,2020-06-09 08:51:14+00:00,,15,chipsalliance/uvm-verilator,270950839,SystemVerilog,uvm-verilator,5120,53,2024-04-13 11:38:42+00:00,[],https://api.github.com/licenses/apache-2.0
7,https://github.com/muneebullashariff/axi4_vip.git,2020-04-02 08:42:59+00:00,Verification IP for APB protocol,35,muneebullashariff/axi4_vip,252401201,SystemVerilog,axi4_vip,272,50,2024-04-03 04:58:51+00:00,[],https://api.github.com/licenses/apache-2.0
8,https://github.com/ben-marshall/croyde-riscv.git,2020-03-30 20:18:44+00:00,"A barebones 64-bit RISC-V micro-controller class CPU, implementing the I(nteger), M(ul/div), C(ompressed) and K(ryptography) extensions.",4,ben-marshall/croyde-riscv,251418791,SystemVerilog,croyde-riscv,772,40,2024-04-03 22:36:21+00:00,"['risc-v', 'riscv64', 'microcontroller', 'cpu', 'verilog', 'formal-verification', 'micro-controller', 'risc', 'yosys', 'cryptography', 'crypto', 'systemverilog', 'verilator', 'mit-license']",https://api.github.com/licenses/mit
9,https://github.com/justcatthefish/justctf-2019.git,2020-02-16 19:21:26+00:00,justCTF 2019 challenges sources,6,justcatthefish/justctf-2019,240951074,SystemVerilog,justctf-2019,34646,37,2023-05-30 06:09:56+00:00,[],None
10,https://github.com/ARC-Lab-UF/intel-training-modules.git,2020-04-09 15:05:59+00:00,,14,ARC-Lab-UF/intel-training-modules,254403649,SystemVerilog,intel-training-modules,10958,34,2024-04-11 04:39:58+00:00,[],None
11,https://github.com/MiSTer-devel/AtariST_MiSTer.git,2020-04-19 08:46:09+00:00,Atari ST/STe for MiSTer,15,MiSTer-devel/AtariST_MiSTer,256953279,SystemVerilog,AtariST_MiSTer,33482,26,2024-02-17 13:41:05+00:00,[],None
12,https://github.com/mcrl/soff-hardware-opae.git,2020-05-14 04:57:00+00:00,,1,mcrl/soff-hardware-opae,263818861,SystemVerilog,soff-hardware-opae,1056,25,2023-01-10 00:25:17+00:00,[],
13,https://github.com/balmerdx/sdio_linux_fpga.git,2020-03-29 08:26:17+00:00,Communication channel from FPGA (Alterra EP4CE10) and Linux (Lichee PI Allwinner V3S),17,balmerdx/sdio_linux_fpga,250985833,SystemVerilog,sdio_linux_fpga,6218,24,2024-04-08 16:09:18+00:00,[],None
14,https://github.com/stcmtk/fpga-webinar-2020.git,2020-05-05 16:17:08+00:00,,9,stcmtk/fpga-webinar-2020,261522839,SystemVerilog,fpga-webinar-2020,5185,24,2024-02-17 01:13:55+00:00,[],None
15,https://github.com/hdl-util/mipi-ccs.git,2020-04-10 00:02:38+00:00,Control a MIPI Camera over I2C,4,hdl-util/mipi-ccs,254504012,SystemVerilog,mipi-ccs,18,21,2024-03-25 00:00:25+00:00,"['imx219', 'mipi', 'mipi-ccs', 'fpga', 'i2c', 'camera', 'ov5647']",
16,https://github.com/vlotnik/uvm_sin_cos_table.git,2020-04-17 21:37:05+00:00,Contains source code for sin/cos table verification using UVM,3,vlotnik/uvm_sin_cos_table,256615038,SystemVerilog,uvm_sin_cos_table,264,20,2023-02-27 19:50:18+00:00,[],None
17,https://github.com/zhajio1988/ExtremeDV_UVM.git,2020-04-23 14:55:42+00:00,"UVM resource from github, run simulation use YASAsim flow",15,zhajio1988/ExtremeDV_UVM,258239573,SystemVerilog,ExtremeDV_UVM,197,20,2024-04-07 04:25:06+00:00,"['ic', 'verification', 'systemverilog', 'uvm']",None
