,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/zeroasiccorp/ebrick-demo.git,2024-03-19 06:37:20+00:00,Demo: how to create a custom EBRICK,0,zeroasiccorp/ebrick-demo,774216308,SystemVerilog,ebrick-demo,5095,10,2024-04-01 17:37:55+00:00,[],https://api.github.com/licenses/apache-2.0
1,https://github.com/cmu-snap/BBQ.git,2024-04-03 06:39:32+00:00,"Artifacts for the ""BBQ: A Fast and Scalable Integer Priority Queue for Hardware Packet Scheduling"" paper that appears in NSDI '24.",1,cmu-snap/BBQ,781315728,SystemVerilog,BBQ,81,7,2024-04-11 20:13:34+00:00,[],https://api.github.com/licenses/bsd-3-clause-clear
2,https://github.com/junjie-meng/MCU-Design.git,2024-03-12 00:39:36+00:00,,0,junjie-meng/MCU-Design,770675098,SystemVerilog,MCU-Design,1128,5,2024-04-06 12:38:45+00:00,[],None
3,https://github.com/pulp-platform/dram_rtl_sim.git,2024-03-19 14:05:31+00:00,,1,pulp-platform/dram_rtl_sim,774413327,SystemVerilog,dram_rtl_sim,34,5,2024-04-07 09:51:13+00:00,[],
4,https://github.com/cp024s/APB-UVM.git,2024-03-21 14:02:39+00:00,APB verification based on Universal verification Method,0,cp024s/APB-UVM,775499561,SystemVerilog,APB-UVM,17,2,2024-03-30 17:02:47+00:00,"['apb', 'protocol', 'uvm-verification']",https://api.github.com/licenses/mit
5,https://github.com/dsheffie/wasmcore.git,2024-03-29 16:52:24+00:00,,0,dsheffie/wasmcore,779360558,SystemVerilog,wasmcore,5739,2,2024-04-02 19:47:24+00:00,[],None
6,https://github.com/RndMnkIII/Analogizer-Pocket-Alpha-Mission.git,2024-03-12 18:25:15+00:00,Added support for Analogizer adapter,0,RndMnkIII/Analogizer-Pocket-Alpha-Mission,771126922,SystemVerilog,Analogizer-Pocket-Alpha-Mission,14358,2,2024-03-13 22:59:18+00:00,[],https://api.github.com/licenses/gpl-3.0
7,https://github.com/DatNguyen97-VN/cellrv32.git,2024-03-07 01:24:40+00:00,":milky_way: A tiny, customizable and extensible MCU-class 32-bit RISC-V soft-core CPU and microcontroller-like SoC written in SystemVerilog. Stage 1, the purpose is to learn how to design a risc-v processor with basic peripherals and the RISC-V instruction set architecture for amatuer.",0,DatNguyen97-VN/cellrv32,768383632,SystemVerilog,cellrv32,8114,2,2024-03-23 14:09:58+00:00,"['microcontroller', 'risc-v', 'soc', 'system-on-chip', 'systemverilog']",None
8,https://github.com/eman465/labs_sv.git,2024-03-11 17:45:22+00:00,,0,eman465/labs_sv,770525198,SystemVerilog,labs_sv,11,2,2024-03-18 17:07:57+00:00,[],None
9,https://github.com/nananapo/bluecore.git,2024-04-09 06:45:36+00:00,,0,nananapo/bluecore,784084441,SystemVerilog,bluecore,88,2,2024-04-13 00:13:40+00:00,[],None
10,https://github.com/henry27030/141L-Mips-Project.git,2024-03-17 04:07:34+00:00,,0,henry27030/141L-Mips-Project,773221689,SystemVerilog,141L-Mips-Project,19,1,2024-03-17 17:49:25+00:00,[],None
11,https://github.com/Shankeydev/AMBA_AXI_DV.git,2024-04-04 08:29:35+00:00,Hardware design and verification projects by me,0,Shankeydev/AMBA_AXI_DV,781888532,SystemVerilog,AMBA_AXI_DV,12,1,2024-04-04 10:08:15+00:00,[],None
12,https://github.com/intelligent-logics/hardware.git,2024-03-21 16:16:21+00:00,,0,intelligent-logics/hardware,775566005,SystemVerilog,hardware,211898,1,2024-04-09 23:29:18+00:00,[],None
13,https://github.com/adamwalker/fpga-hashmap.git,2024-03-29 09:37:51+00:00,An on-chip RAM based FPGA hashmap,0,adamwalker/fpga-hashmap,779208748,SystemVerilog,fpga-hashmap,41,1,2024-03-29 11:30:55+00:00,[],https://api.github.com/licenses/agpl-3.0
