,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/pulp-platform/FlooNoC.git,2023-06-19 14:09:30+00:00,"A Fast, Low-Overhead On-chip Network",10,pulp-platform/FlooNoC,655746307,SystemVerilog,FlooNoC,3137,67,2024-04-09 04:46:48+00:00,[],https://api.github.com/licenses/apache-2.0
1,https://github.com/agg23/fpga-gameandwatch.git,2023-05-06 22:56:06+00:00,Game and Watch for Analogue Pocket and MiSTer,2,agg23/fpga-gameandwatch,637230109,SystemVerilog,fpga-gameandwatch,100045,51,2024-02-25 14:17:28+00:00,[],https://api.github.com/licenses/mit
2,https://github.com/gnodipac886/ViT-FPGA-TPU.git,2023-06-08 18:08:25+00:00,FPGA based Vision Transformer accelerator (Harvard CS205),4,gnodipac886/ViT-FPGA-TPU,651198133,SystemVerilog,ViT-FPGA-TPU,9860,41,2024-04-11 05:17:37+00:00,[],None
3,https://github.com/yuri-panchul/basics-graphics-music.git,2023-06-11 03:40:15+00:00,FPGA exercise for beginners,47,yuri-panchul/basics-graphics-music,652088432,SystemVerilog,basics-graphics-music,27563,37,2024-04-07 01:18:26+00:00,[],
4,https://github.com/wdxm657/fpga_practice.git,2023-05-29 11:59:59+00:00,,6,wdxm657/fpga_practice,646814705,SystemVerilog,fpga_practice,17846,26,2024-04-02 18:28:00+00:00,[],None
5,https://github.com/accellera-official/uvm-core.git,2023-06-06 16:01:00+00:00,,6,accellera-official/uvm-core,650226393,SystemVerilog,uvm-core,1059,21,2024-04-13 10:26:46+00:00,[],https://api.github.com/licenses/apache-2.0
6,https://github.com/AsFigo/pyslint.git,2023-05-05 04:03:44+00:00,SystemVerilog Linter based on pyslang,21,AsFigo/pyslint,636531832,SystemVerilog,pyslint,232,16,2024-04-12 05:28:42+00:00,[],https://api.github.com/licenses/mit
7,https://github.com/skudlur/diablo.git,2023-05-03 16:01:40+00:00,diablo is an Out-Of-Order 64-bit RISC-V processor. ,3,skudlur/diablo,635863233,SystemVerilog,diablo,254,12,2024-02-10 18:58:26+00:00,[],https://api.github.com/licenses/mit
8,https://github.com/AsFigo/MathLib.git,2023-06-06 04:26:59+00:00,MathLib DAC 2023 version,5,AsFigo/MathLib,649981485,SystemVerilog,MathLib,1770,10,2023-11-26 05:18:28+00:00,[],None
9,https://github.com/OFS/ofs-agx7-pcie-attach.git,2023-04-17 18:31:06+00:00,,4,OFS/ofs-agx7-pcie-attach,629155420,SystemVerilog,ofs-agx7-pcie-attach,12932,9,2024-03-05 14:19:14+00:00,[],https://api.github.com/licenses/mit
10,https://github.com/vonbrank/HIT-CS32201-Assignments-Fall-2022.git,2023-05-09 04:27:47+00:00,哈工大《计算机组织与体系结构》实验 - 2022年秋 | HIT Computer Architecture Course Assignments - Fall 2022,0,vonbrank/HIT-CS32201-Assignments-Fall-2022,638095036,SystemVerilog,HIT-CS32201-Assignments-Fall-2022,63,7,2024-03-24 08:05:19+00:00,[],None
11,https://github.com/IskXCr/CS202-CS214-Computer-Organization-Project.git,2023-05-18 12:10:52+00:00,SUSTech CS202/CS214 Computer Organization Project. Streams Bad Apple.,0,IskXCr/CS202-CS214-Computer-Organization-Project,642367161,SystemVerilog,CS202-CS214-Computer-Organization-Project,16453,7,2024-03-29 06:32:51+00:00,"['bad-apple', 'mips', 'mips32', 'systemverilog', 'vga-driver', 'vga-text']",None
12,https://github.com/xiaochuang-lxc/AMBA-SVA.git,2023-05-03 01:53:30+00:00,"ARM AMBA 4 AXI4,AXI4-lite,AXI4-stream SVAs (BP063) MiscellaneousBP063",0,xiaochuang-lxc/AMBA-SVA,635575918,SystemVerilog,AMBA-SVA,637,6,2024-03-12 05:21:52+00:00,[],None
13,https://github.com/Sulekha231/100-days-of-rtl.git,2023-04-19 11:11:12+00:00,,0,Sulekha231/100-days-of-rtl,629952987,SystemVerilog,100-days-of-rtl,208,6,2023-11-25 06:40:45+00:00,[],None
