,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/Mazamars312/Analogue_Pocket_Neogeo.git,2022-08-01 05:32:46+00:00,Analogue Pocket Neogeo Core compatible with openFPGA,11,Mazamars312/Analogue_Pocket_Neogeo,519976326,Verilog,Analogue_Pocket_Neogeo,152641,241,2024-04-08 08:34:04+00:00,[],None
1,https://github.com/spacemen3/PDP-1.git,2022-07-29 11:03:04+00:00,,3,spacemen3/PDP-1,519183085,Verilog,PDP-1,2341,101,2024-04-07 21:52:43+00:00,['openfpga'],https://api.github.com/licenses/mit
2,https://github.com/open-fpga/core-template.git,2022-07-29 08:31:58+00:00,A template for getting started with FPGA core development,12,open-fpga/core-template,519140306,Verilog,core-template,676,101,2024-04-10 22:09:06+00:00,['openfpga'],None
3,https://github.com/TinyTapeout/tinytapeout-mpw7.git,2022-08-02 09:13:36+00:00,TinyTapeout-01 submission repo,6,TinyTapeout/tinytapeout-mpw7,520428138,Verilog,tinytapeout-mpw7,185275,28,2024-03-26 15:21:22+00:00,[],https://api.github.com/licenses/apache-2.0
4,https://github.com/hizbi-github/AXI4_Master_Interconnect_Slave.git,2022-08-10 12:24:13+00:00,"A generic implementation of AMBA AXI4 communication protocol. The design provides a master, a slave and an interconnect with multiple masters arbitration.  Simulation waveforms are also included.",3,hizbi-github/AXI4_Master_Interconnect_Slave,523333430,Verilog,AXI4_Master_Interconnect_Slave,2475,22,2024-04-06 09:31:21+00:00,[],https://api.github.com/licenses/mit
5,https://github.com/mabrains/PLL_design.git,2022-07-27 05:46:18+00:00,PLL Designs on Skywater 130nm MPW,0,mabrains/PLL_design,518325211,Verilog,PLL_design,1007480,17,2024-01-31 09:16:37+00:00,[],https://api.github.com/licenses/agpl-3.0
6,https://github.com/DOUDIU/Hardware-Implementation-of-the-Canny-Edge-Detection-Algorithm.git,2022-07-28 10:27:12+00:00,"The Canny Edge Detection algorithm is implemented on an FPGA using only Verilog code and no Intellectual Property, making it convenient to replicate using any simulator and any of the available FPGA boards, including those from Xilinx and Altera.",0,DOUDIU/Hardware-Implementation-of-the-Canny-Edge-Detection-Algorithm,518800339,Verilog,Hardware-Implementation-of-the-Canny-Edge-Detection-Algorithm,39656,17,2024-04-09 09:56:38+00:00,"['canny', 'fpga', 'modelsim', 'vivado']",None
7,https://github.com/ika-musume/ASIC_reverse.git,2022-08-04 03:06:11+00:00,Gate array reverse engineering,2,ika-musume/ASIC_reverse,521105068,Verilog,ASIC_reverse,80868,17,2024-04-07 19:50:53+00:00,[],https://api.github.com/licenses/bsd-2-clause
8,https://github.com/accomdemy/accomdemy_rv32i.git,2022-08-02 14:06:04+00:00,伴伴學 RISC-V RV32I Architecture CPU,8,accomdemy/accomdemy_rv32i,520523302,Verilog,accomdemy_rv32i,664,16,2024-03-29 06:06:53+00:00,"['riscv', 'rv32i']",None
9,https://github.com/wbbbbbb123/Sram-controller-design-based-on-AHB-bus.git,2022-07-31 09:50:38+00:00,,5,wbbbbbb123/Sram-controller-design-based-on-AHB-bus,519736386,Verilog,Sram-controller-design-based-on-AHB-bus,36,16,2024-04-07 15:41:33+00:00,[],None
10,https://github.com/mbaykenar/mpw7_yonga_soc.git,2022-07-27 13:00:52+00:00,"Yonga-MCU is a 32-bit RISCV-IMC instruction set compatible SoC design with peripherals like UART, SPI and I2C",1,mbaykenar/mpw7_yonga_soc,518460376,Verilog,mpw7_yonga_soc,497443,14,2024-01-30 16:49:00+00:00,[],https://api.github.com/licenses/apache-2.0
11,https://github.com/ika-musume/ikacore_Psychic5.git,2022-08-04 03:05:19+00:00,Psychic 5 compatible core for MiSTer FPGA,4,ika-musume/ikacore_Psychic5,521104862,Verilog,ikacore_Psychic5,4024,13,2023-12-20 02:18:08+00:00,[],https://api.github.com/licenses/gpl-2.0
12,https://github.com/rstar900/Dual-Core-RISC-V-Processor.git,2022-08-07 15:07:58+00:00,A dual core RISC-V processor (using PULP platform SoC) implemented on a Digilent Arty S7-50 FPGA board.,3,rstar900/Dual-Core-RISC-V-Processor,522245283,Verilog,Dual-Core-RISC-V-Processor,24833,11,2024-03-24 16:59:17+00:00,[],None
13,https://github.com/BrianHGinc/Verilog-Floating-Point-Clock-Divider.git,2022-08-10 00:19:14+00:00,Provide / define the INPUT_CLK_HZ parameter and the BHG_FP_clk_divider.v will generate a clock at the specified CLK_OUT_HZ parameter using fractional floating point division.,1,BrianHGinc/Verilog-Floating-Point-Clock-Divider,523146793,Verilog,Verilog-Floating-Point-Clock-Divider,280,11,2024-04-08 11:33:00+00:00,"['clock-generator', 'verilog', 'verilog-components', 'verilog-hdl']",None
14,https://github.com/wbbbbbb123/UVM-based-AHB-bus-SRAM-controller-design-verification-platform-design.git,2022-08-11 01:10:55+00:00,,1,wbbbbbb123/UVM-based-AHB-bus-SRAM-controller-design-verification-platform-design,523544594,Verilog,UVM-based-AHB-bus-SRAM-controller-design-verification-platform-design,1352,11,2024-03-28 15:23:10+00:00,[],None
15,https://github.com/zf3/some-tang-nano-9k-examples.git,2022-08-07 07:49:40+00:00,Code examples for Sipeed Tang Nano 9K FPGA board including HDMI 720p and PSRAM controller usage.,0,zf3/some-tang-nano-9k-examples,522149450,Verilog,some-tang-nano-9k-examples,332,9,2024-04-08 19:19:58+00:00,[],https://api.github.com/licenses/apache-2.0
16,https://github.com/mwrnd/innova2_experiments.git,2022-08-02 09:44:20+00:00,Works in Progress and Experiments for the Innova-2 Flex XCKU15P-based Board,2,mwrnd/innova2_experiments,520437986,Verilog,innova2_experiments,35357,7,2024-01-20 20:43:50+00:00,"['xdma', 'xdma-stream']",None
17,https://github.com/ptrkrysik/uhd.git,2022-08-03 14:28:43+00:00,USRP Hardware Driver Repository,2,ptrkrysik/uhd,520914331,Verilog,uhd,135177,5,2024-03-26 17:56:14+00:00,[],
18,https://github.com/aashish-tiwary/iiitb_alu.git,2022-08-03 10:30:13+00:00,,0,aashish-tiwary/iiitb_alu,520835816,Verilog,iiitb_alu,6946,5,2023-12-17 06:06:51+00:00,[],None
19,https://github.com/vinayrayapati/rv32i.git,2022-07-27 04:09:27+00:00,Implementation of RISC-V RV32I ,2,vinayrayapati/rv32i,518304577,Verilog,rv32i,4457,5,2024-04-06 15:05:58+00:00,[],https://api.github.com/licenses/mit
20,https://github.com/DantuNandiniDevi/iiitb_freqdiv.git,2022-07-27 04:14:40+00:00,This is a frequency divider model,11,DantuNandiniDevi/iiitb_freqdiv,518305676,Verilog,iiitb_freqdiv,14258,5,2023-08-17 03:20:20+00:00,[],https://api.github.com/licenses/mit
21,https://github.com/OpenPOWERFoundation/Searchboat.git,2022-08-03 13:58:22+00:00,OpenPower Verification,2,OpenPOWERFoundation/Searchboat,520902912,Verilog,Searchboat,116509,5,2023-11-23 14:31:14+00:00,[],
22,https://github.com/McLucifer2646/iiitb_sd.git,2022-08-05 07:39:59+00:00,,0,McLucifer2646/iiitb_sd,521548174,Verilog,iiitb_sd,28425,4,2023-10-15 08:34:17+00:00,[],None
23,https://github.com/MiSTer-devel/Arcade-IkariWarriors_MiSTer.git,2022-08-03 11:30:31+00:00,,4,MiSTer-devel/Arcade-IkariWarriors_MiSTer,520853465,Verilog,Arcade-IkariWarriors_MiSTer,103519,4,2023-01-06 22:09:59+00:00,[],https://api.github.com/licenses/gpl-2.0
24,https://github.com/MuhammadMajiid/UART.git,2022-08-04 14:27:42+00:00,UART implementation using verilog,1,MuhammadMajiid/UART,521298512,Verilog,UART,410,4,2024-02-04 17:50:22+00:00,[],None
25,https://github.com/PashaBarahimi/Digital-Logic-Design-Lab-Experiments.git,2022-08-02 12:22:50+00:00,"Clock and UART Baud rate generation, radix-4 multiplier, function generator & accelerator wrappers.",3,PashaBarahimi/Digital-Logic-Design-Lab-Experiments,520487363,Verilog,Digital-Logic-Design-Lab-Experiments,10376,4,2024-01-06 01:37:26+00:00,"['fpga', 'radix-4', 'baud-rate', 'clock-generator', 'digital-logic-design', 'digital-logic-design-lab', 'function-generator']",https://api.github.com/licenses/mit
26,https://github.com/yuex1994/ICCAD22_composition.git,2022-08-09 05:35:59+00:00,,0,yuex1994/ICCAD22_composition,522816232,Verilog,ICCAD22_composition,4547,4,2023-10-27 09:50:48+00:00,[],None
27,https://github.com/omerk/tinytapeout-verilog-test.git,2022-08-13 16:46:32+00:00,,33,omerk/tinytapeout-verilog-test,524455192,Verilog,tinytapeout-verilog-test,15,4,2023-03-18 03:54:56+00:00,[],https://api.github.com/licenses/apache-2.0
28,https://github.com/TangtangSix/ov5640.git,2022-07-29 01:38:14+00:00,基于ov5640摄像头的实时显示,1,TangtangSix/ov5640,519044582,Verilog,ov5640,703,4,2023-10-10 07:10:43+00:00,[],None
29,https://github.com/Mehedi-Hasan-Shakil/Verilog.git,2022-08-02 17:17:24+00:00,Digital System Design Lab with Verilog,1,Mehedi-Hasan-Shakil/Verilog,520586560,Verilog,Verilog,959,3,2023-06-25 10:45:40+00:00,[],None
30,https://github.com/SaurabhKumar1611/Electronic-Voting-Machine.git,2022-08-09 13:18:38+00:00,Implementation of Electronic Voting Machine on FPGA board as part of Digital Design Project,0,SaurabhKumar1611/Electronic-Voting-Machine,522958066,Verilog,Electronic-Voting-Machine,6,3,2022-11-02 13:56:44+00:00,[],None
31,https://github.com/edwardrichter1/qilin.git,2022-08-01 02:25:16+00:00,,0,edwardrichter1/qilin,519938337,Verilog,qilin,1276,3,2023-04-22 06:26:36+00:00,[],None
32,https://github.com/devchadha-jmi/HDL-Bits-Solutions.git,2022-08-09 17:38:05+00:00,Adding solutions of problems I have solved so far on HDLBits. Hope this helps :-),0,devchadha-jmi/HDL-Bits-Solutions,523049913,Verilog,HDL-Bits-Solutions,90,3,2023-08-16 06:22:32+00:00,[],https://api.github.com/licenses/mit
33,https://github.com/amsacks/OV7670-camera.git,2022-08-02 06:21:58+00:00,"A RTL-based project in Verilog that shows real-time video captured by a CMOS camera OV7670 and displayed on a monitor through VGA at 640 x 480 resolution, 30 fps.",0,amsacks/OV7670-camera,520376792,Verilog,OV7670-camera,3041,3,2024-01-08 05:57:13+00:00,"['fpga', 'verilog', 'video', 'ov7670', 'rtl']",None
34,https://github.com/muse-coder/single-port-FIFO.git,2022-08-12 09:46:20+00:00,single port FIFO ，read and write simultaneously,1,muse-coder/single-port-FIFO,524033753,Verilog,single-port-FIFO,11,3,2024-01-16 05:54:05+00:00,[],None
35,https://github.com/T-K-233/BLI-RISC-V-CPU.git,2022-07-30 08:16:25+00:00,,0,T-K-233/BLI-RISC-V-CPU,519458744,Verilog,BLI-RISC-V-CPU,121,3,2024-04-01 14:06:20+00:00,[],https://api.github.com/licenses/mit
36,https://github.com/1mina1/Washing-machine-verilog.git,2022-08-11 16:43:27+00:00,this a multiclock washing machine microcontroller(FSM) done using verilog,0,1mina1/Washing-machine-verilog,523798446,Verilog,Washing-machine-verilog,7,3,2023-12-15 12:18:15+00:00,[],None
37,https://github.com/sohammjkr/ECE-385.git,2022-07-29 21:33:25+00:00,Projects from ECE385 taken during the SP22 Semester at UIUC,1,sohammjkr/ECE-385,519354647,Verilog,ECE-385,16305,3,2023-09-20 02:32:19+00:00,[],None
38,https://github.com/RainSureZhao/Buaa-P4.git,2022-07-27 16:23:35+00:00,北京航空航天大学计算机组成原理实验P4阶段——单周期CPU,0,RainSureZhao/Buaa-P4,518532132,Verilog,Buaa-P4,2098,2,2023-03-29 08:33:59+00:00,[],None
39,https://github.com/dzx-dzx/UDP.git,2022-07-31 14:56:56+00:00,,0,dzx-dzx/UDP,519805901,Verilog,UDP,99276,2,2023-03-20 02:09:45+00:00,[],https://api.github.com/licenses/apache-2.0
40,https://github.com/shuvipas/step-motor-controller.git,2022-07-27 14:54:54+00:00,FPGA project to create a step motor contrller,1,shuvipas/step-motor-controller,518501448,Verilog,step-motor-controller,1997,2,2023-07-13 00:44:21+00:00,[],None
41,https://github.com/marziehbagherinia/ARM-Processor-Implementation.git,2022-08-10 17:56:11+00:00,This repository contains ARM processor implementation!,0,marziehbagherinia/ARM-Processor-Implementation,523444999,Verilog,ARM-Processor-Implementation,1517,2,2024-03-07 08:30:44+00:00,[],None
42,https://github.com/suysh-msra/iiitb_ptvm.git,2022-07-27 04:15:11+00:00,a parking ticket vending machine simulated in verilog. ,0,suysh-msra/iiitb_ptvm,518305793,Verilog,iiitb_ptvm,4414,2,2023-01-29 18:11:25+00:00,[],https://api.github.com/licenses/mit
43,https://github.com/os-fpga/IP_Catalog.git,2022-08-03 04:58:30+00:00,IP Catalog for Raptor.,6,os-fpga/IP_Catalog,520743073,Verilog,IP_Catalog,84577,2,2024-02-24 10:56:05+00:00,['sw'],
44,https://github.com/ntsdwkr/MIPS.git,2022-07-30 16:30:21+00:00,Single Cycle MIPS (RISC) Processor,0,ntsdwkr/MIPS,519567026,Verilog,MIPS,1147,2,2024-03-05 14:25:36+00:00,"['mips', 'mips32', 'risc', 'risc-v', 'single-cycle-processor', 'verilog']",https://api.github.com/licenses/mit
45,https://github.com/YASHWANT98/iiitb_r2_4bit_bm.git,2022-08-13 17:00:11+00:00,,1,YASHWANT98/iiitb_r2_4bit_bm,524458365,Verilog,iiitb_r2_4bit_bm,11591,2,2024-03-08 13:58:44+00:00,[],https://api.github.com/licenses/mit
46,https://github.com/faris771/VERILOG_PROJECT.git,2022-08-08 18:02:40+00:00,,0,faris771/VERILOG_PROJECT,522655822,Verilog,VERILOG_PROJECT,1108,2,2023-02-11 00:57:56+00:00,[],None
47,https://github.com/NabilYasser/UART_TX.git,2022-07-28 15:28:29+00:00,,0,NabilYasser/UART_TX,518899921,Verilog,UART_TX,637,2,2022-08-20 11:57:08+00:00,[],None
48,https://github.com/Zannatul-Naim/Digital-System-Design.git,2022-08-01 15:54:21+00:00,Digital System Design Lab Codes using Verilog,0,Zannatul-Naim/Digital-System-Design,520173235,Verilog,Digital-System-Design,54,2,2022-09-05 09:28:59+00:00,"['adder', 'full-adder', 'half-adder', 'ripple-carry-adder', 'verilog', 'd-flipflop', 'flipflop', 'jk-flipflop', 't-flipflop']",None
49,https://github.com/ishan-desai64/iiitb_cps.git,2022-07-31 16:40:14+00:00,Car Parking System,0,ishan-desai64/iiitb_cps,519831524,Verilog,iiitb_cps,2409,2,2023-02-22 13:07:47+00:00,[],https://api.github.com/licenses/mit
50,https://github.com/harshitthakur7168/Verilog_Journey.git,2022-08-11 17:10:46+00:00,,0,harshitthakur7168/Verilog_Journey,523806625,Verilog,Verilog_Journey,952,2,2022-08-15 17:52:09+00:00,[],None
51,https://github.com/brscn2/bil265-project.git,2022-08-08 21:39:13+00:00,BIL265 - Calculator on Basys 3 Project using Verilog,0,brscn2/bil265-project,522714843,Verilog,bil265-project,44631,2,2022-08-29 20:44:33+00:00,[],None
52,https://github.com/nouralmulhem/Serial-peripheral-interface.git,2022-08-09 17:10:58+00:00,,1,nouralmulhem/Serial-peripheral-interface,523041102,Verilog,Serial-peripheral-interface,671,2,2024-03-22 22:11:30+00:00,[],None
53,https://github.com/yangtiming/Digital-circuit-course-design.git,2022-07-28 10:32:19+00:00,Digital circuit course design Digital clock,0,yangtiming/Digital-circuit-course-design,518802003,Verilog,Digital-circuit-course-design,2802,2,2022-08-03 13:41:23+00:00,"['digital-clock', 'verilog']",None
54,https://github.com/ducamvinh/QuantLaneNet.git,2022-07-27 03:04:11+00:00,QuantLaneNet: A 640-FPS and 34-GOPS/W FPGA-Based CNN Accelerator for Lane Detection (Sensors 2023),1,ducamvinh/QuantLaneNet,518290315,Verilog,QuantLaneNet,3644,2,2023-12-28 13:40:12+00:00,[],https://api.github.com/licenses/gpl-3.0
55,https://github.com/omerk/tinytapeout-demo1.git,2022-08-11 21:38:42+00:00,,1,omerk/tinytapeout-demo1,523875812,Verilog,tinytapeout-demo1,9,2,2022-12-08 20:47:59+00:00,[],https://api.github.com/licenses/apache-2.0
56,https://github.com/dd-jero/Digital-System-Capstone-Design.git,2022-08-05 04:28:09+00:00,Convolution Layer 구현 (CNN),0,dd-jero/Digital-System-Capstone-Design,521502156,Verilog,Digital-System-Capstone-Design,29,2,2024-01-27 15:32:14+00:00,"['convolution-layer', 'verilog-project']",None
57,https://github.com/Shreyas-Gupta-21/16-Bit-Wallace-Tree-Multiplier.git,2022-08-01 12:23:33+00:00,,0,Shreyas-Gupta-21/16-Bit-Wallace-Tree-Multiplier,520099441,Verilog,16-Bit-Wallace-Tree-Multiplier,3,2,2023-07-14 04:37:53+00:00,[],None
58,https://github.com/RainSureZhao/Buaa-P5.git,2022-07-29 09:40:24+00:00,北京航空航天大学 计算机组成原理实验 P5——五级流水CPU,0,RainSureZhao/Buaa-P5,519160220,Verilog,Buaa-P5,1272,2,2023-03-29 08:33:59+00:00,[],None
59,https://github.com/prachurjyaghy/Physical-Design-using-OpenLANE-SKY130.git,2022-08-03 14:44:14+00:00,Advanced Physical Design Workshop using OpenLANE/SKY130,0,prachurjyaghy/Physical-Design-using-OpenLANE-SKY130,520920138,Verilog,Physical-Design-using-OpenLANE-SKY130,11812,2,2023-11-11 08:39:33+00:00,[],None
60,https://github.com/MohamedAliYounis/ASU_GP22.git,2022-08-07 20:05:21+00:00,,0,MohamedAliYounis/ASU_GP22,522312766,Verilog,ASU_GP22,151024,2,2023-07-21 13:24:19+00:00,[],https://api.github.com/licenses/apache-2.0
61,https://github.com/marziehbagherinia/MIPS-Processor-Implementation.git,2022-08-10 10:36:11+00:00,"This repository contains MIPS processor implementation in single cycle, multi cycle, and pipeline mode!",0,marziehbagherinia/MIPS-Processor-Implementation,523301117,Verilog,MIPS-Processor-Implementation,1249,2,2024-03-07 08:30:51+00:00,[],None
62,https://github.com/mbaykenar/mba_core_region.git,2022-08-04 05:24:46+00:00,A hardened macro with sky130B PDK of slightly modified zero-riscy RISC-V core ,1,mbaykenar/mba_core_region,521134126,Verilog,mba_core_region,53173,2,2023-12-10 16:46:49+00:00,[],None
63,https://github.com/Lukas0025/AproximatedTensorProcesorUnit.git,2022-08-11 14:00:11+00:00,Minimalistic Tensor Procesor Unit (TPU) writed in verilog for FPGAs and ASICs,0,Lukas0025/AproximatedTensorProcesorUnit,523744529,Verilog,AproximatedTensorProcesorUnit,35,2,2024-04-11 02:11:30+00:00,[],https://api.github.com/licenses/gpl-3.0
64,https://github.com/GuTaoZi/CS211_Project_Flappy_Bird.git,2022-08-07 16:42:14+00:00,Flappy Bird running on FPGA. Project for SUSTech CS211 Digital Logic(H). ,0,GuTaoZi/CS211_Project_Flappy_Bird,522268287,Verilog,CS211_Project_Flappy_Bird,15251,2,2023-11-23 10:43:08+00:00,[],https://api.github.com/licenses/gpl-3.0
65,https://github.com/IanBoyanZhang/SystolicArrayMPW7a.git,2022-07-28 02:07:35+00:00,,0,IanBoyanZhang/SystolicArrayMPW7a,518669498,Verilog,SystolicArrayMPW7a,20950,2,2023-03-05 05:40:59+00:00,[],https://api.github.com/licenses/apache-2.0
66,https://github.com/pikamonvvs/UART-Controller.git,2022-08-06 06:34:01+00:00,A 8bit UART controller verilog implementation,0,pikamonvvs/UART-Controller,521867481,Verilog,UART-Controller,1436,2,2024-02-24 16:44:57+00:00,[],https://api.github.com/licenses/mit
67,https://github.com/marziehbagherinia/DigitalLogicDesign-Course-Projects.git,2022-08-10 08:19:45+00:00,This repository contains my Digital Logic Design Course Projects,0,marziehbagherinia/DigitalLogicDesign-Course-Projects,523259147,Verilog,DigitalLogicDesign-Course-Projects,27938,2,2024-03-07 08:30:52+00:00,[],None
