,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/nukeykt/Nuked-MD-FPGA.git,2023-06-20 10:48:40+00:00,Mega Drive/Genesis core written in Verilog,8,nukeykt/Nuked-MD-FPGA,656147255,Verilog,Nuked-MD-FPGA,5099,282,2024-04-12 10:09:54+00:00,"['68000', 'emulation', 'fpga', 'verilog', 'ym2612', 'ym3438', 'ym6045', 'ym6046', 'ym7101', 'z80', 'genesis', 'mega-drive', 'megadrive', 'reverse-engineering', 'sega-genesis', 'sega-megadrive', 'yamaha']",https://api.github.com/licenses/gpl-2.0
1,https://github.com/bunny965/yolov5-fpga-hardware-acceleration.git,2023-06-13 15:41:47+00:00,网络训练、图像预处理以及部分hend功能是基于pc端实现的，只有主干网络部署在fpga上，片上资源无法支持整个网络所需资源，建议添加外部存储及DDR,6,bunny965/yolov5-fpga-hardware-acceleration,653204147,Verilog,yolov5-fpga-hardware-acceleration,1643,36,2024-03-29 07:29:01+00:00,[],https://api.github.com/licenses/gpl-3.0
2,https://github.com/FelipeFFerreira/ITA-CORES.git,2023-06-13 21:25:25+00:00,RISC-V SoC Physical Implementation in 180 nm CMOS with a Quark Core Based on FemtoRV32,1,FelipeFFerreira/ITA-CORES,653334239,Verilog,ITA-CORES,194572,33,2024-04-02 04:06:59+00:00,"['chip', 'framework', 'physical-design', 'physical-design-automation', 'risc-v', 'rv32i', 'asic', 'femtorv32']",
3,https://github.com/Omid-Zahed/8-bit-computer.git,2023-06-06 11:26:32+00:00,This project is a simple simulator for an 8-bit computer that operates using a few basic instructions.,0,Omid-Zahed/8-bit-computer,650117307,Verilog,8-bit-computer,5,18,2024-02-03 21:02:47+00:00,[],None
4,https://github.com/QingXia-Ela/gdou-curriculum-design-collect.git,2023-06-12 08:51:53+00:00,一个为解决gdou所有同学们课设问题的仓库，点点star谢谢喵🥰,5,QingXia-Ela/gdou-curriculum-design-collect,652526510,Verilog,gdou-curriculum-design-collect,19418,18,2024-01-16 14:18:42+00:00,[],https://api.github.com/licenses/mit
5,https://github.com/somhi/FlappyBird.git,2023-06-18 13:02:10+00:00,"Flappy Bird core for MiSTer, MiST, DeMiSTify, Pocket, Xilinx, GoWin, ...",7,somhi/FlappyBird,655286765,Verilog,FlappyBird,1843,16,2024-02-06 08:33:55+00:00,[],None
6,https://github.com/nukeykt/Nuked-OPN2-FPGA.git,2023-06-14 17:36:35+00:00,YM3438 verilog,0,nukeykt/Nuked-OPN2-FPGA,653768095,Verilog,Nuked-OPN2-FPGA,2167,13,2024-03-24 18:55:22+00:00,"['fpga', 'genesis', 'megadrive', 'verilog', 'ym2612', 'ym3438']",https://api.github.com/licenses/gpl-2.0
7,https://github.com/Misaka-N/TJCS-SingleCircleCPU54.git,2023-06-05 13:32:09+00:00,同济大学2021级计算机科学与技术系 计算机组成与原理实验 单周期54条指令CPU,0,Misaka-N/TJCS-SingleCircleCPU54,649716005,Verilog,TJCS-SingleCircleCPU54,5808,13,2024-04-03 06:47:14+00:00,[],None
8,https://github.com/bol-edu/soclab-nthusp23.git,2023-06-19 07:01:10+00:00,,5,bol-edu/soclab-nthusp23,655567455,Verilog,soclab-nthusp23,44636,12,2024-02-11 06:34:13+00:00,[],None
9,https://github.com/DSJAHNAVI/100-Days-Of-RTL.git,2023-06-05 14:45:58+00:00,,2,DSJAHNAVI/100-Days-Of-RTL,649747862,Verilog,100-Days-Of-RTL,184,9,2024-01-07 05:58:31+00:00,[],None
