,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/agg23/openfpga-pong.git,2022-08-18 16:15:17+00:00,"FPGA Pong implementation, specifically for the Analogue Pocket",2,agg23/openfpga-pong,526285135,Verilog,openfpga-pong,20461,63,2024-04-07 21:58:53+00:00,"['analogue-pocket', 'fpga', 'openfpga', 'pong']",https://api.github.com/licenses/mit
1,https://github.com/agg23/openfpga-arduboy.git,2022-08-24 20:16:26+00:00,Arduboy for Analogue Pocket,2,agg23/openfpga-arduboy,528580452,Verilog,openfpga-arduboy,11168,55,2024-04-08 04:58:59+00:00,"['analogue-pocket', 'arduboy', 'fpga', 'openfpga']",https://api.github.com/licenses/gpl-3.0
2,https://github.com/zf3/psram-tang-nano-9k.git,2022-08-21 06:12:41+00:00,An open source PSRAM/HyperRAM controller for Sipeed Tang Nano 9K / Gowin GW1NR-LV9QN88PC6/15 FPGA,5,zf3/psram-tang-nano-9k,527121942,Verilog,psram-tang-nano-9k,22,44,2024-04-04 17:00:19+00:00,"['fpga', 'hyperram', 'sipeed-tang-nano-9k', 'psram', 'gowin']",https://api.github.com/licenses/apache-2.0
3,https://github.com/stnolting/neorv32-verilog.git,2022-08-27 15:06:26+00:00,♻️ Convert the NEORV32 processor into a synthesizable plain-Verilog netlist module using GHDL.,9,stnolting/neorv32-verilog,529618104,Verilog,neorv32-verilog,174,38,2024-03-28 16:44:11+00:00,"['asic', 'fpga', 'ghdl', 'neorv32', 'verilog', 'icarus-verilog']",https://api.github.com/licenses/bsd-3-clause
4,https://github.com/thinkoco/microsoft_fpga.git,2022-08-28 15:03:02+00:00,"Microsoft Catapult FPGA, Catapult V3, PCIE Test Demo, On-board usb Blaster and OpenCL BSP ",7,thinkoco/microsoft_fpga,529895140,Verilog,microsoft_fpga,179593,30,2024-03-27 04:06:12+00:00,"['catapult', 'fpga', 'longs-peak', 'microsoft', 'storey-peak']",None
5,https://github.com/EECS150/fpga_labs_fa22.git,2022-08-23 21:45:09+00:00,,28,EECS150/fpga_labs_fa22,528172298,Verilog,fpga_labs_fa22,5289,18,2024-03-21 02:00:49+00:00,[],None
6,https://github.com/harshbhosale01/image-processing-fpga.git,2022-08-18 13:22:03+00:00,Image processing on FPGA using verilog,1,harshbhosale01/image-processing-fpga,526221054,Verilog,image-processing-fpga,4681,16,2024-03-20 02:50:38+00:00,"['fpga', 'jpeg-image-compression', 'verilog']",https://api.github.com/licenses/mit
7,https://github.com/sfmth/ibnalhaytham.git,2022-08-24 16:40:18+00:00,32-bit RISC-V based processor with memory controler,1,sfmth/ibnalhaytham,528509847,Verilog,ibnalhaytham,1869,15,2023-06-02 03:33:52+00:00,[],https://api.github.com/licenses/gpl-3.0
8,https://github.com/skycrapers/AM-Lib.git,2022-08-25 05:27:29+00:00,,2,skycrapers/AM-Lib,528706942,Verilog,AM-Lib,64,15,2024-04-10 06:44:20+00:00,[],None
9,https://github.com/SuperChamp234/RISC-V-FPGA.git,2022-08-29 11:14:28+00:00,Implementing a RISC-V CPU on FPGA(Cyclone II),1,SuperChamp234/RISC-V-FPGA,530184427,Verilog,RISC-V-FPGA,550,14,2024-03-18 01:09:39+00:00,[],https://api.github.com/licenses/gpl-3.0
10,https://github.com/Robin-WZQ/CNN-FPGA.git,2022-08-26 08:25:39+00:00,基于FPGA的二维卷积识别任务,1,Robin-WZQ/CNN-FPGA,529176308,Verilog,CNN-FPGA,3528,13,2024-04-08 03:57:49+00:00,[],https://api.github.com/licenses/mit
11,https://github.com/briansune/USB-PD-Verilog.git,2022-08-31 22:29:26+00:00,USB Type-C Power Delivery FPGA,1,briansune/USB-PD-Verilog,531279620,Verilog,USB-PD-Verilog,17789,11,2024-03-03 15:33:38+00:00,"['fpga', 'usb-pd', 'usb-type-c', 'voltage-trigger']",https://api.github.com/licenses/mit
12,https://github.com/va7deo/PrehistoricIsle.git,2022-08-14 15:22:14+00:00,SNK Prehistoric Isle (MiSTerFPGA),2,va7deo/PrehistoricIsle,524707443,Verilog,PrehistoricIsle,198010,10,2024-04-05 23:38:59+00:00,[],https://api.github.com/licenses/gpl-2.0
13,https://github.com/gatecat/tinytapeout-fpga-test.git,2022-08-30 08:19:09+00:00,,3,gatecat/tinytapeout-fpga-test,530561964,Verilog,tinytapeout-fpga-test,43,10,2023-03-01 12:19:40+00:00,[],https://api.github.com/licenses/apache-2.0
14,https://github.com/ML-CAD/AppGNN.git,2022-08-15 13:47:58+00:00,Approximation-Aware Functional Reverse Engineering using Graph Neural Networks,1,ML-CAD/AppGNN,525004499,Verilog,AppGNN,2545,9,2023-10-24 14:12:37+00:00,[],None
15,https://github.com/fredrequin/verilator_gowin.git,2022-08-15 22:07:05+00:00,Re-coded Gowin GW1N primitives for Verilator use,0,fredrequin/verilator_gowin,525152535,Verilog,verilator_gowin,32,9,2024-03-05 14:18:12+00:00,"['fpga', 'gowin', 'verilator', 'verilog']",https://api.github.com/licenses/bsd-2-clause
16,https://github.com/sufiiyan/verilog.git,2022-08-16 11:58:05+00:00,This repository contains codes for Verilog.,2,sufiiyan/verilog,525359537,Verilog,verilog,1564,9,2024-01-15 08:42:03+00:00,[],None
