,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
0,https://github.com/EttusResearch/uhd.git,2013-03-27 19:52:19+00:00,The USRP™ Hardware Driver Repository,642,EttusResearch/uhd,9062266,Verilog,uhd,144911,908,2024-04-12 03:10:43+00:00,"['uhd', 'usrp', 'sdr', 'driver', 'fpga']",
1,https://github.com/jmahler/mips-cpu.git,2013-04-27 02:43:18+00:00,MIPS CPU implemented in Verilog,188,jmahler/mips-cpu,9708149,Verilog,mips-cpu,297,547,2024-04-08 15:00:35+00:00,[],https://api.github.com/licenses/gpl-3.0
2,https://github.com/seldridge/verilog.git,2012-03-21 21:06:25+00:00,Repository for basic (and not so basic) Verilog blocks with high re-use potential,140,seldridge/verilog,3791379,Verilog,verilog,74,513,2024-04-04 12:10:51+00:00,"['verilog', 'rtl', 'hardware', 'fpga']",https://api.github.com/licenses/apache-2.0
3,https://github.com/openrisc/mor1kx.git,2012-08-21 08:45:53+00:00,mor1kx - an OpenRISC 1000 processor IP core,144,openrisc/mor1kx,5492471,Verilog,mor1kx,2881,471,2024-04-10 16:27:23+00:00,"['verilog', 'openrisc']",
4,https://github.com/NetFPGA/netfpga.git,2012-04-10 19:20:39+00:00,NetFPGA 1G infrastructure and gateware,145,NetFPGA/netfpga,3986116,Verilog,netfpga,10637,360,2024-02-22 12:55:44+00:00,[],
5,https://github.com/kramble/FPGA-Litecoin-Miner.git,2013-07-22 15:14:08+00:00,A litecoin scrypt miner implemented with FPGA on-chip memory. ,126,kramble/FPGA-Litecoin-Miner,11584509,Verilog,FPGA-Litecoin-Miner,923,276,2024-03-06 23:01:50+00:00,[],https://api.github.com/licenses/gpl-3.0
6,https://github.com/brianbennett/fpga_nes.git,2012-06-16 23:54:16+00:00,FPGA-based Nintendo Entertainment System Emulator,63,brianbennett/fpga_nes,4688501,Verilog,fpga_nes,2050,253,2024-04-01 12:07:18+00:00,[],https://api.github.com/licenses/bsd-2-clause
7,https://github.com/funningboy/uvm_axi.git,2013-06-21 15:34:04+00:00,uvm AXI BFM(bus functional model),109,funningboy/uvm_axi,10845651,Verilog,uvm_axi,141,212,2024-04-11 07:15:09+00:00,[],None
8,https://github.com/avakar/usbcorev.git,2013-05-10 17:56:09+00:00,A full-speed device-side USB peripheral core written in Verilog.,37,avakar/usbcorev,9987004,Verilog,usbcorev,15,200,2024-04-08 20:56:13+00:00,"['fpga', 'verilog', 'usb']",
9,https://github.com/benreynwar/fft-dit-fpga.git,2012-08-22 23:53:30+00:00,Verilog module for calculation of FFT.,52,benreynwar/fft-dit-fpga,5516872,Verilog,fft-dit-fpga,113,144,2024-04-09 07:37:19+00:00,[],https://api.github.com/licenses/mit
10,https://github.com/ejrh/cpu.git,2013-01-08 21:48:06+00:00,A very primitive but hopefully self-educational CPU in Verilog,33,ejrh/cpu,7509857,Verilog,cpu,470,127,2024-03-27 16:28:11+00:00,[],None
11,https://github.com/openrisc/orpsoc-cores.git,2013-08-19 19:24:09+00:00,Core description files for FuseSoC,79,openrisc/orpsoc-cores,12225560,Verilog,orpsoc-cores,3128,124,2024-03-01 17:08:53+00:00,[],None
12,https://github.com/jamieiles/oldland-cpu.git,2013-07-03 17:14:38+00:00,Oldland CPU - a 32-bit RISC FPGA CPU including RTL + tools,21,jamieiles/oldland-cpu,11156675,Verilog,oldland-cpu,1227,115,2024-03-27 14:08:53+00:00,[],None
13,https://github.com/jamieiles/uart.git,2013-04-11 16:32:19+00:00,Verilog UART,45,jamieiles/uart,9375052,Verilog,uart,132,111,2024-03-26 02:27:46+00:00,[],None
14,https://github.com/m-labs/lm32.git,2012-12-17 10:01:12+00:00,LatticeMico32 soft processor,28,m-labs/lm32,7202697,Verilog,lm32,377,99,2024-02-21 18:06:42+00:00,[],
15,https://github.com/wuzeyou/Multiplier16X16.git,2012-12-29 06:24:55+00:00,"Classic Booth Code, Wallace Tree, and SquareRoot Carry Select Adder",27,wuzeyou/Multiplier16X16,7363681,Verilog,Multiplier16X16,1297,91,2024-03-12 02:16:45+00:00,[],None
16,https://github.com/jbush001/PASC.git,2013-03-20 04:46:43+00:00,Parallel Array of Simple Cores. Multicore processor.,33,jbush001/PASC,8896328,Verilog,PASC,92,90,2023-11-18 18:22:45+00:00,"['verilog', 'fpga', 'cpu', 'processor', 'multicore']",https://api.github.com/licenses/apache-2.0
17,https://github.com/hsluoyz/Atalanta.git,2013-04-30 13:36:52+00:00,"Atalanta is a modified ATPG (Automatic Test Pattern Generation) tool and fault simulator, orginally from VirginiaTech University.",33,hsluoyz/Atalanta,9771719,Verilog,Atalanta,34820,67,2024-04-12 03:23:20+00:00,"['atalanta', 'verilog', 'vlsi', 'atpg']",None
18,https://github.com/maidenone/ORGFXSoC.git,2012-06-01 12:38:42+00:00,"An Example implementation of Open Source Graphics Accelerator, (A fixed point, fixed function pipeline GPU)",19,maidenone/ORGFXSoC,4519428,Verilog,ORGFXSoC,3233,67,2024-02-08 16:33:25+00:00,[],None
19,https://github.com/adibis/DDR2_Controller.git,2012-02-28 04:42:34+00:00,DDR2 memory controller written in Verilog,30,adibis/DDR2_Controller,3568074,Verilog,DDR2_Controller,119,65,2024-04-05 07:43:43+00:00,"['verilog', 'verilog-project', 'ddr', 'hdl']",None
